origin,mae,rmse,n
2022-07-11,386.4184375,526.6176548416454,48
2022-07-12,265.245486111111,318.0686937820762,48
2022-07-13,255.56319444444435,304.45557283676993,48
2022-07-14,288.9840972222219,372.31581208945244,48
2022-07-15,414.18854166666665,559.9789112088162,48
2022-07-16,461.33125,542.7758760984331,48
2022-07-17,1202.6883680555554,1296.5133907252184,48
2022-07-18,1022.3318402777776,1112.7331797576212,48
2022-07-19,849.9520138888889,955.0023451607332,48
2022-07-20,273.0271180555556,374.06939796952116,48
2022-07-21,285.73072916666644,340.31156260448046,48
2022-07-22,462.2539583333334,567.9124384669782,48
2022-07-23,597.3973263888889,686.0119233250651,48
2022-07-24,501.7625,629.8903875785761,48
2022-07-25,695.7494791666664,874.5412061144241,48
2022-07-26,333.1113541666666,392.0113089615676,48
2022-07-27,297.61131944444446,362.93732743029534,48
2022-07-28,212.85357638888885,302.14264902910753,48
2022-07-29,239.38302083333335,349.5667883338983,48
2022-07-30,395.47288194444445,454.11786979657205,48
2022-07-31,658.3999652777778,755.4638760294728,48
2022-08-01,475.3086111111111,581.2560789464078,48
2022-08-02,409.9241319444446,480.3049072243191,48
2022-08-03,578.5406944444446,727.59513539611,48
2022-08-04,665.339826388889,852.8344839115438,48
2022-08-05,517.4568750000001,760.8857960852334,48
2022-08-06,512.0886805555555,729.5237285013611,48
2022-08-07,309.5460416666666,412.6079287415799,48
2022-08-08,837.5688541666667,978.0662052671619,48
2022-08-09,466.304375,520.8790195694794,48
2022-08-10,290.9796875000002,384.61987473000727,48
2022-08-11,549.1870138888888,790.2161495975149,48
2022-08-12,261.9607986111112,306.18206616418144,48
2022-08-13,1013.0966319444445,1285.6281871758915,48
2022-08-14,364.064652777778,444.04267091964675,48
2022-08-15,825.6309374999997,975.8793568377913,48
2022-08-16,390.6285763888889,430.4993770497466,48
2022-08-17,278.9907638888889,326.82295120858606,48
2022-08-18,373.30694444444447,499.5246427768299,48
2022-08-19,271.5711458333335,315.63135850480046,48
2022-08-20,570.1041319444445,676.5119689350119,48
2022-08-21,571.6862847222224,712.4833161208205,48
2022-08-22,623.8130208333336,765.6691017528352,48
2022-08-23,1017.5472569444443,1313.0028527646514,48
2022-08-24,926.2694097222221,1076.6146199731234,48
2022-08-25,329.53687499999995,472.120199609834,48
2022-08-26,327.36701388888895,410.6776889660157,48
2022-08-27,681.8949305555554,766.5819565606936,48
2022-08-28,569.4819791666667,634.6782317479366,48
2022-08-29,984.0495138888891,1227.6579146725758,48
2022-08-30,519.9280555555556,737.4525765289363,48
2022-08-31,236.44128472222215,264.88871948819354,48
2022-09-01,172.16593750000004,210.39779805347854,48
2022-09-02,708.8049305555555,901.8666672083672,48
2022-09-03,225.50749999999996,302.32427129874867,48
2022-09-04,706.4664930555555,901.071499952902,48
2022-09-05,519.3772916666665,667.9245122455447,48
2022-09-06,212.10368055555548,273.5176069644515,48
2022-09-07,381.15326388888906,454.8480191909396,48
2022-09-08,212.96003472222228,243.00395633913024,48
2022-09-09,431.03621527777767,685.6308588611128,48
2022-09-10,951.4483680555555,1179.159949481432,48
2022-09-11,528.3442013888888,646.0509716519246,48
2022-09-12,948.9063194444444,1074.0652271078752,48
2022-09-13,334.9575347222222,394.2342335437891,48
2022-09-14,137.05892361111114,187.065175864559,48
2022-09-15,876.3161458333333,1177.2434639733608,48
2022-09-16,1247.7086805555555,1569.5357387116278,48
2022-09-17,505.63954861111114,599.5928919008277,48
2022-09-18,378.69267361111116,461.9302511284372,48
2022-09-19,673.0047916666667,790.4122853403874,48
2022-09-20,280.2150000000001,347.8132777958759,48
2022-09-21,702.9974652777779,962.2066150032833,48
2022-09-22,400.79781249999996,553.7173012285269,48
2022-09-23,207.8035069444446,285.3910547325445,48
2022-09-24,550.9627430555555,693.1984356856118,48
2022-09-25,585.3016666666666,925.8069027031631,48
2022-09-26,1134.2519097222223,1418.414570643149,48
2022-09-27,173.7065972222222,234.26992157472887,48
2022-09-28,216.29784722222234,362.0514433880565,48
2022-09-29,124.26868055555569,171.00417476662898,48
2022-09-30,163.46309027777772,217.91202678869072,48
2022-10-01,402.1712500000001,451.266800328736,48
2022-10-02,491.9579513888889,607.3319461046959,48
2022-10-03,174.89319444444436,217.01250722217935,48
2022-10-04,556.7894791666668,713.3194773970287,48
2022-10-05,1060.6771527777776,1397.0749696314915,48
2022-10-06,303.57475694444435,372.8276855316681,48
2022-10-07,366.5199305555554,506.7697281548985,48
2022-10-08,504.38979166666667,585.7704542863312,48
2022-10-09,484.84579861111115,697.6961449145653,48
2022-10-10,540.6490972222222,679.7197407023448,48
2022-10-11,195.43503472222224,265.15973357736976,48
2022-10-12,185.18711805555554,235.21944012687285,48
2022-10-13,135.63177083333315,200.16142119696843,48
2022-10-14,461.9531597222221,646.403908614995,48
2022-10-15,645.5571180555556,777.9525584209886,48
2022-10-16,291.0677083333334,333.8769501388615,48
2022-10-17,1002.4939930555556,1248.1921793590666,48
2022-10-18,204.08604166666672,257.775801742082,48
2022-10-19,193.23305555555552,269.21161228634764,48
2022-10-20,374.1994791666666,573.1328629594614,48
2022-10-21,149.9890277777778,190.73930563863667,48
2022-10-22,552.9905902777778,681.7064750500567,48
2022-10-23,206.07545138888884,243.43699214574033,48
2022-10-24,709.2912499999999,815.9810041305909,48
2022-10-25,471.4844444444445,616.2469428534904,48
2022-10-26,229.03350694444453,336.1134920554731,48
2022-10-27,233.139826388889,306.95191484483337,48
2022-10-28,437.7202777777779,656.9458210076017,48
2022-10-29,542.9677083333335,635.9333086654126,48
2022-10-30,201.87236111111108,229.0724574559992,48
2022-10-31,1357.0265625,1740.240635057548,48
2022-11-01,647.2212152777778,938.9924717222092,48
2022-11-02,258.6040277777776,358.27159283822357,48
2022-11-03,198.7301041666667,298.2452228515346,48
2022-11-04,296.53166666666675,398.58371037017275,48
2022-11-05,658.8651041666667,726.053900548013,48
2022-11-06,325.56868055555543,420.166905024669,48
2022-11-07,717.0322569444446,850.4195878239,48
2022-11-08,140.14055555555555,158.29596383567917,48
2022-11-09,168.0036458333332,216.02832610490557,48
2022-11-10,108.83395833333327,141.882276561236,48
2022-11-11,284.88593749999995,470.40859972975693,48
2022-11-12,496.4633680555556,579.0887569335868,48
2022-11-13,397.3911458333332,580.4978245508552,48
2022-11-14,313.06260416666663,457.73280539854346,48
2022-11-15,168.03545138888882,206.1404241372462,48
2022-11-16,155.99302083333322,185.7016494863006,48
2022-11-17,361.01128472222234,488.8248004243401,48
2022-11-18,154.32156249999983,181.61760201263996,48
2022-11-19,453.54565972222235,534.8437397709395,48
2022-11-20,231.12468750000002,275.7543561965984,48
2022-11-21,613.5068055555556,705.6477495775044,48
2022-11-22,234.30138888888897,286.0275904072715,48
2022-11-23,156.1856944444444,186.8100867376932,48
2022-11-24,78.21479166666654,94.33974733666757,48
2022-11-25,172.36656249999996,243.1474478460329,48
2022-11-26,611.2372569444445,674.7125361641077,48
2022-11-27,570.9778819444444,699.6718251199804,48
2022-11-28,422.95635416666664,596.0570251305368,48
2022-11-29,320.55774305555565,479.79268476908675,48
2022-11-30,409.38486111111115,605.9580866152172,48
2022-12-01,130.9835763888889,202.41840946727532,48
2022-12-02,229.65652777777777,323.92078587624655,48
2022-12-03,624.2387152777778,755.8347670195349,48
2022-12-04,208.0790972222222,234.03254305624887,48
2022-12-05,1056.3299999999997,1312.2971778992066,48
2022-12-06,573.0972569444443,750.5186624515985,48
2022-12-07,339.89336805555564,491.7128268747286,48
2022-12-08,567.3872569444443,901.2456694578306,48
2022-12-09,224.82017361111116,292.02981850094034,48
2022-12-10,297.5147569444446,358.7114162098426,48
2022-12-11,634.5950694444446,736.4262268203399,48
2022-12-12,1121.6782638888888,1607.2106144917154,48
2022-12-13,781.2282986111112,1230.4984322777111,48
2022-12-14,201.52739583333332,270.33823584027795,48
2022-12-15,218.73267361111115,284.99831309188465,48
2022-12-16,275.7685069444444,360.08676237494984,48
2022-12-17,338.92732638888884,414.98163927722226,48
2022-12-18,220.5340972222222,252.29816823855023,48
2022-12-19,511.6868749999999,575.5364426342745,48
2022-12-20,128.72756944444458,167.7565437051646,48
2022-12-21,220.4920833333334,319.58341397163264,48
2022-12-22,563.3256944444445,853.7255673405258,48
2022-12-23,184.65124999999986,289.7458641907162,48
2022-12-24,250.20840277777768,311.3208181939848,48
2022-12-25,629.065173611111,853.9383068792761,48
2022-12-26,477.87725694444447,622.9405550681935,48
2022-12-27,131.76538194444436,160.48498628380028,48
2022-12-28,419.0860763888889,450.178600207367,48
2022-12-29,524.4482291666667,689.3816920252489,48
2022-12-30,215.44684027777785,281.3628412631848,48
